state,constituency,parliament_code,parliament,num_of_dun,num_of_pdm,turn_out_spr_ge15,election_year_15,party_win_ge15,candidate_win_ge15,bn_votes_ge15,bn_components_ge15,bn_candidates_ge15,ph_votes_ge15,ph_components_ge15,ph_candidates_ge15,pn_votes_ge15,pn_components_ge15,pn_candidates_ge15,majority_ge15,bn_status_ge15,ph_status_ge15,pn_status_ge15,base_stock_ge15,party_win_ge14,election_year_14,candidate_win_ge14,majority_ge14,turn_out_spr_ge14,base_stock_ge14,bn_votes_ge14,pas_votes_ge14,ph_votes_ge14,bn_components_ge14,ph_components_ge14,bn_status_ge14,ph_status_ge14,pas_status_ge14,all_voters_ge14,melayu_voters_ge14,chinese_voters_ge14,india_voters_ge14,lain_voters_ge14,sabah_voters_ge14,swak_voters_ge14,oa_voters_ge142,male_ge14,female_ge14,under40_ge14,above41_ge14,average_bn_votes_3ge,all_voters_ge15,pos_voters_ge15,awal_voters_ge15,awam_voters_ge15,melayu_voters_ge15,melayu_ge15_pct,chinese_voters_ge15,chinese_ge15_pct,india_voters_ge15,india_ge15_pct,oa_voters_ge15,sabah_voters_ge15,swak_voters_ge15,lain_voters_ge15,lain_lain,basestock_vs_votersge15_pct,basestock_turnout_ge15,new_voters_ge15,age18_25_ge15,age18_20_ge15,age21_40_ge15,age41_60_ge15,age61_90_ge15,under40_ge15,above41_ge15,all_voters_feb26,pos_feb26,awal_feb26,awam_feb26,melayu_feb26,chinese_feb26,india_feb26,oa_feb26,sabah_feb26,swak_feb26,lain_26,lain_lain_feb26,male_feb26,female_26,under40_feb26,under40_feb26_pct,above_41_feb26,above41_feb26_pct,u0,u1,u2,u3,members_all,members_man,members_woman,members_youth,members_pu3,num_branch,num_womanbranch,num_youthbranch,num_pu3_branch
JOHOR,PARLIMEN,143.0,143 PAGOH,2.0,47.0,0.785,GE15,PN,TAN SRI MUHYIDDIN BIN MD YASIN ,14426.0, UMNO,DATUK SERI RAZALI IBRAHIM ,14979.0, PKR,ISKANDAR SHAH ,24986.0, PPBM,TAN SRI MUHYIDDIN BIN MD YASIN ,10007.0,0.0,0.0,1.0,20481.0,PH-PPBM,GE14,MAHIADDIN BIN MD YASIN,6927.0,0.848,31076.0,16631.0,2483.0,23558.0,UMNO,PPBM,0.0,1.0,0.0,51512.0,33973.0,15328.0,1917.0,72.0,28.0,18.0,176.0,25276.0,26236.0,19266.0,32246.0,21311.0,69939.0,1.0,103.0,69835.0,46557.0,0.666,20429.0,0.292,2388.0,0.034,409.0,66.0,34.0,56.0,565.0,0.293,17277.0,21400.0,11607.0,3610.0,31471.0,21476.0,13382.0,35081.0,34858.0,71680.0,0.0,107.0,71573.0,48078.0,20543.0,2427.0,418.0,69.0,34.0,111.0,632.0,35731.0,35949.0,33427.0,0.466,38253.0,0.534,989.0,10445.0,8894.0,6876.0,4477.0,1683.0,2006.0,566.0,222.0,59.0,26.0,25.0,25.0
JOHOR,PARLIMEN,144.0,144 LEDANG,3.0,49.0,0.778,GE15,PH,SYED IBRAHIM SYED NOH ,23881.0, UMNO,HAMIM BIN SAMURI ,33650.0, PKR,SYED IBRAHIM SYED NOH ,22292.0, PPBM,ZAIDI HJ MAJID ,9769.0,0.0,1.0,0.0,34376.0,PH-PKR,GE14,SYED IBRAHIM BIN SYED NOR,8666.0,0.861,48259.0,26040.0,,34706.0,UMNO,PKR,0.0,1.0,0.0,77474.0,43195.0,30240.0,3548.0,138.0,53.0,23.0,277.0,37865.0,39609.0,29291.0,48183.0,27326.0,104577.0,10.0,358.0,104209.0,58211.0,0.557,40237.0,0.385,5118.0,0.049,468.0,112.0,58.0,373.0,1011.0,0.329,24369.0,31030.0,18040.0,5869.0,46233.0,32639.0,19836.0,52102.0,52475.0,107282.0,0.0,365.0,106917.0,60471.0,40456.0,5206.0,495.0,103.0,57.0,494.0,1149.0,53045.0,54237.0,50135.0,0.467,57147.0,0.533,1664.0,15238.0,10415.0,6171.0,6736.0,2174.0,3310.0,848.0,404.0,26.0,57.0,56.0,48.0
JOHOR,PARLIMEN,145.0,145 BAKRI,3.0,34.0,0.762,GE15,PH,TAN HONG PIN ,17382.0, MCA,CHRIS LEE CHING YONG ,36636.0, DAP,TAN HONG PIN ,17222.0, PN,R. S. CHELVA ,19254.0,0.0,1.0,0.0,28553.0,PH-DAP,GE14,YEO BEE YIN,23211.0,0.848,30145.0,15507.0,7575.0,38718.0,MCA,DAP,0.0,1.0,0.0,73883.0,32676.0,39265.0,1604.0,221.0,65.0,50.0,2.0,36113.0,37770.0,26407.0,47476.0,20629.0,97335.0,10.0,917.0,96408.0,44480.0,0.457,50243.0,0.516,2084.0,0.021,11.0,144.0,115.0,258.0,528.0,0.293,20162.0,27802.0,14887.0,4633.0,40971.0,31406.0,20325.0,45604.0,51731.0,99077.0,0.0,968.0,98109.0,45844.0,50545.0,2089.0,14.0,123.0,90.0,372.0,599.0,49021.0,50056.0,43360.0,0.438,55717.0,0.562,1636.0,17790.0,12264.0,8102.0,9320.0,3466.0,4279.0,1140.0,435.0,79.0,48.0,47.0,46.0
JOHOR,PARLIMEN,146.0,146 MUAR,2.0,33.0,0.779,GE15,PH,SYED SADDIQ,14581.0, UMNO,MOHD HELMY ABD.LATIF ,19961.0,0,0,18616.0, PAS,USTAZ ABDULLAH HUSIN ,1345.0,0.0,1.0,0.0,24829.0,PH-PPBM,GE14,SYED SADDIQ BIN SYED ABDUL RAHMAN,6953.0,0.843,23451.0,15388.0,4354.0,22341.0,UMNO,PPBM,0.0,1.0,0.0,50843.0,33908.0,16000.0,687.0,150.0,56.0,35.0,7.0,24811.0,26032.0,19574.0,31269.0,17747.0,68925.0,9.0,563.0,68353.0,46039.0,0.668,21531.0,0.312,937.0,0.014,67.0,107.0,66.0,178.0,418.0,0.36,18191.0,20713.0,11511.0,3634.0,30714.0,21234.0,13343.0,34348.0,34577.0,70929.0,0.0,655.0,70274.0,47720.0,21740.0,956.0,71.0,89.0,71.0,282.0,513.0,35232.0,35697.0,32939.0,0.464,37990.0,0.536,861.0,9377.0,7906.0,4689.0,6054.0,2273.0,2800.0,751.0,230.0,62.0,44.0,43.0,32.0
JOHOR,PARLIMEN,147.0,147 PARIT SULONG,2.0,43.0,0.801,GE15,BN,NORAINI AHMAD ,25740.0, UMNO,NORAINI AHMAD ,13495.0,AMANAH,MOHD FAIZAL DOLAH ,23719.0, PAS,DR KARIM ,2021.0,1.0,0.0,0.0,35905.0,BN-UMNO,GE14,NORAINI BINTI AHMAD,6341.0,0.852,42092.0,24481.0,7148.0,18140.0,UMNO,AMANAH,1.0,0.0,0.0,59609.0,46779.0,12317.0,303.0,121.0,44.0,25.0,20.0,28983.0,30626.0,20176.0,39433.0,26935.0,79484.0,7.0,43.0,79434.0,64406.0,0.81,14253.0,0.179,390.0,0.005,259.0,50.0,47.0,79.0,435.0,0.452,29777.0,23477.0,13143.0,4217.0,33529.0,25468.0,16270.0,37746.0,41738.0,81165.0,0.0,47.0,81118.0,66488.0,13815.0,382.0,265.0,58.0,48.0,109.0,480.0,39872.0,41293.0,36523.0,0.45,44642.0,0.55,1349.0,13226.0,9836.0,6366.0,11549.0,4572.0,5265.0,1172.0,540.0,46.0,79.0,75.0,68.0
JOHOR,PARLIMEN,148.0,148 AYER HITAM,2.0,27.0,0.773,GE15,BN,WEE KA SIONG ,18911.0, MCA,WEE KA SIONG ,15948.0, DAP,SHEIKH OMAR ,11833.0, PPBM,SYAFIQ AZIZ ,2963.0,1.0,0.0,0.0,26011.0,BN-MCA,GE14,WEE KA SIONG,303.0,0.855,28109.0,17076.0,4975.0,16773.0,MCA,DAP,1.0,0.0,0.0,46157.0,26622.0,17525.0,1860.0,114.0,19.0,15.0,2.0,22890.0,23267.0,17803.0,28354.0,19784.0,61041.0,5.0,48.0,60988.0,35712.0,0.585,22591.0,0.37,2535.0,0.042,24.0,50.0,32.0,97.0,203.0,0.426,12280.0,17172.0,10593.0,3496.0,26840.0,19690.0,11015.0,30336.0,30705.0,62563.0,0.0,60.0,62503.0,37021.0,22713.0,2584.0,24.0,52.0,35.0,134.0,245.0,31218.0,31345.0,29250.0,0.468,33313.0,0.532,1510.0,15044.0,10676.0,6394.0,13752.0,5237.0,6092.0,1643.0,780.0,49.0,79.0,78.0,75.0
JOHOR,PARLIMEN,149.0,149 SRI GADING,2.0,30.0,0.79,GE15,PH,CIKGU HUDA ,19242.0, UMNO,DATUK LASSIM BURHAN ,23242.0,AMANAH,CIKGU HUDA ,18475.0, PAS,ZANARIYAH ,4000.0,0.0,1.0,0.0,26455.0,PH-PPBM,GE14,SHARUDDIN BIN MD SALLEH,3288.0,0.867,30670.0,18223.0,4548.0,21511.0,UMNO,PPBM,0.0,1.0,0.0,52119.0,33868.0,17287.0,773.0,121.0,52.0,13.0,5.0,25272.0,26847.0,20221.0,31898.0,20106.0,78602.0,16.0,96.0,78490.0,50508.0,0.643,26577.0,0.338,1086.0,0.014,33.0,100.0,48.0,250.0,431.0,0.337,20629.0,28431.0,16042.0,5231.0,37282.0,23926.0,12163.0,42513.0,36089.0,82702.0,0.0,96.0,82606.0,53418.0,27640.0,1105.0,37.0,114.0,55.0,333.0,539.0,40957.0,41745.0,42886.0,0.519,39816.0,0.481,1254.0,12663.0,9207.0,5284.0,9517.0,3472.0,4404.0,1200.0,441.0,47.0,62.0,61.0,52.0
JOHOR,PARLIMEN,150.0,150 BATU PAHAT,3.0,44.0,0.752,GE15,PH,ONN BIN ABU BAKAR ,24309.0, UMNO,ISHAK SIRAJ ,45242.0, PKR,ONN BIN ABU BAKAR ,29270.0, PPBM,DATO' RASHID HASNON ,15972.0,0.0,1.0,0.0,52972.0,PH-PKR,GE14,MOHD RASHID BIN HASNON,17894.0,0.848,39557.0,28035.0,8173.0,45929.0,UMNO,PKR,0.0,0.0,0.0,98543.0,53744.0,42853.0,1297.0,324.0,175.0,50.0,100.0,48285.0,50258.0,37928.0,60615.0,32477.0,133910.0,33.0,1122.0,132755.0,70629.0,0.527,59901.0,0.447,1957.0,0.015,742.0,150.0,112.0,419.0,1423.0,0.396,15561.0,40803.0,21297.0,6833.0,58678.0,42258.0,26141.0,65511.0,68399.0,136315.0,0.0,1079.0,135236.0,72405.0,60411.0,1957.0,745.0,129.0,103.0,565.0,1542.0,67403.0,68912.0,62083.0,0.455,74232.0,0.545,2046.0,17133.0,11403.0,7129.0,10297.0,3702.0,4635.0,1329.0,631.0,33.0,59.0,59.0,54.0
JOHOR,PARLIMEN,151.0,151 SIMPANG RENGGAM,2.0,26.0,0.759,GE15,BN,HASNI BIN MOHAMMAD ,18312.0, UMNO,HASNI BIN MOHAMMAD ,16491.0, PKR,DR MASZLEE MALIK ,9077.0, PPBM,FAZRUL KAMAT ,1821.0,1.0,0.0,0.0,28696.0,PH-PPBM,GE14,MASZLEE BIN MALIK,3475.0,0.834,28689.0,14682.0,2983.0,18157.0,GERAKAN,PPBM,0.0,1.0,0.0,43998.0,26220.0,13552.0,3925.0,189.0,67.0,38.0,7.0,21987.0,22011.0,16857.0,27141.0,16962.0,59033.0,4.0,719.0,58310.0,36647.0,0.621,16833.0,0.285,5094.0,0.086,83.0,128.0,76.0,172.0,459.0,0.486,23097.0,17789.0,9885.0,3156.0,26829.0,18372.0,10676.0,29985.0,29048.0,60315.0,0.0,659.0,59656.0,38086.0,16629.0,5116.0,84.0,64.0,57.0,279.0,484.0,30173.0,30142.0,28626.0,0.475,31689.0,0.525,1104.0,11933.0,8642.0,5703.0,10654.0,3815.0,4492.0,1463.0,884.0,31.0,57.0,57.0,57.0
JOHOR,PARLIMEN,152.0,152 KLUANG,2.0,40.0,0.734,GE15,PH,WONG SHU QI ,23395.0, MCA,GAN PING SIEU ,49801.0, DAP,WONG SHU QI ,22021.0, PPBM,DZULKARNAIN BIN ALIAS ,26406.0,0.0,1.0,0.0,39617.0,PH-DAP,GE14,WONG SHU QI,23053.0,0.844,49581.0,24618.0,8242.0,47671.0,MCA,DAP,0.0,1.0,0.0,96915.0,40320.0,46026.0,9130.0,411.0,328.0,658.0,42.0,48457.0,48458.0,38495.0,58420.0,28601.0,132342.0,28.0,5447.0,126867.0,55759.0,0.421,60820.0,0.46,13889.0,0.105,131.0,514.0,801.0,428.0,1874.0,0.299,7988.0,41036.0,21639.0,6732.0,60117.0,40148.0,25345.0,66849.0,65493.0,135545.0,0.0,4971.0,130574.0,58643.0,60794.0,14124.0,168.0,505.0,742.0,569.0,1984.0,67763.0,67782.0,63583.0,0.469,71962.0,0.531,969.0,10427.0,8155.0,5603.0,6181.0,2231.0,2738.0,787.0,425.0,21.0,28.0,27.0,26.0
JOHOR,PARLIMEN,153.0,153 SEMBRONG,2.0,29.0,0.754,GE15,BN,HISHAMMUDDIN HUSSEIN ,22572.0, UMNO,HISHAMMUDDIN HUSSEIN ,11692.0, PKR,HASNI ABAS ,6666.0, PPBM,JOE AZIZ ,10880.0,1.0,0.0,0.0,26389.0,BN-UMNO,GE14,HISHAMMUDDIN BIN DATUK HUSSEIN,6662.0,0.833,31525.0,21353.0,,14691.0,UMNO,PKR,1.0,0.0,0.0,44137.0,26656.0,12866.0,3840.0,138.0,41.0,17.0,579.0,22116.0,22021.0,18500.0,25637.0,20727.0,54982.0,7.0,44.0,54931.0,33796.0,0.615,15231.0,0.277,4857.0,0.088,921.0,49.0,40.0,88.0,1098.0,0.48,21498.0,13704.0,7741.0,2420.0,25188.0,16268.0,11106.0,27608.0,27374.0,55250.0,0.0,49.0,55201.0,34506.0,14800.0,4772.0,914.0,59.0,36.0,163.0,1172.0,27641.0,27609.0,24762.0,0.448,30488.0,0.552,2608.0,31659.0,20164.0,12148.0,8723.0,3082.0,3942.0,1287.0,412.0,45.0,47.0,47.0,43.0
JOHOR,PARLIMEN,154.0,154 MERSING,2.0,44.0,0.716,GE15,PN,ISLAHUDDIN ABAS ,18729.0, UMNO,ABD LATIF BAND ,6813.0, DAP,ZULAIKHA ZAIDI ,21066.0, PPBM,ISLAHUDDIN ABAS ,2337.0,0.0,0.0,1.0,28873.0,BN-UMNO,GE14,ABD. LATIFF BIN AHMAD,8459.0,0.795,29222.0,19806.0,6215.0,11347.0,UMNO,PPBM,1.0,0.0,0.0,48176.0,39194.0,6882.0,614.0,128.0,263.0,283.0,812.0,23951.0,24225.0,21408.0,26768.0,22035.0,66275.0,4.0,1682.0,64589.0,54201.0,0.818,9072.0,0.137,783.0,0.012,,359.0,331.0,120.0,2219.0,0.436,13307.0,21681.0,10339.0,3286.0,33538.0,17736.0,11715.0,36824.0,29451.0,67695.0,0.0,1821.0,65874.0,55670.0,8871.0,775.0,1425.0,252.0,232.0,470.0,2379.0,34200.0,33495.0,33881.0,0.5,33814.0,0.5,1128.0,13656.0,8807.0,6029.0,9752.0,3461.0,4427.0,1257.0,607.0,27.0,41.0,41.0,39.0
JOHOR,PARLIMEN,155.0,155 TENGGARA,2.0,26.0,0.773,GE15,BN,MANNDZRI BIN NASIB ,21185.0, UMNO,MANNDZRI BIN NASIB ,11618.0, PKR,ZURAIDAH CHEDAH ,18194.0, PAS,KOLONEL NAZARI ,2991.0,1.0,0.0,0.0,37533.0,BN-UMNO,GE14,ADHAM BIN BABA,5933.0,0.845,30173.0,20142.0,2683.0,14209.0,UMNO,PPBM,1.0,0.0,0.0,44749.0,33397.0,7217.0,2959.0,217.0,207.0,502.0,250.0,22064.0,22685.0,19075.0,25674.0,21624.0,67294.0,9.0,2030.0,65255.0,49932.0,0.742,10962.0,0.163,4762.0,0.071,419.0,285.0,713.0,221.0,1638.0,0.558,28617.0,24583.0,13639.0,4577.0,33384.0,20350.0,8983.0,37961.0,29333.0,71050.0,0.0,2168.0,68882.0,53257.0,11165.0,4919.0,418.0,173.0,436.0,682.0,1709.0,35525.0,35525.0,37622.0,0.53,33428.0,0.47,1420.0,18689.0,11017.0,7558.0,7868.0,2951.0,3705.0,829.0,383.0,26.0,36.0,36.0,28.0
JOHOR,PARLIMEN,156.0,156 KOTA TINGGI,2.0,30.0,0.779,GE15,BN,KHALED NORDIN ,25410.0, UMNO,KHALED NORDIN ,4903.0,AMANAH,ONN JAAFAR ,17020.0, PPBM,RIDHWAN RASMAN ,8390.0,1.0,0.0,0.0,41451.0,BN-UMNO,GE14,HALIMAH BINTI MOHD SADIQUE,14621.0,0.844,37614.0,26407.0,,11786.0,UMNO,PPBM,1.0,0.0,0.0,46677.0,41222.0,4328.0,876.0,124.0,54.0,38.0,35.0,23255.0,23422.0,19473.0,27204.0,26487.0,61291.0,1.0,399.0,60891.0,54900.0,0.896,4826.0,0.079,1105.0,0.018,81.0,84.0,105.0,190.0,460.0,0.676,30396.0,17546.0,8728.0,2795.0,28709.0,18470.0,11317.0,31504.0,29787.0,61759.0,0.0,54.0,61705.0,55666.0,4597.0,1039.0,79.0,62.0,84.0,232.0,457.0,30793.0,30966.0,27910.0,0.452,33849.0,0.548,1471.0,14486.0,9008.0,4483.0,4820.0,1589.0,2123.0,697.0,411.0,16.0,23.0,23.0,22.0
JOHOR,PARLIMEN,157.0,157 PENGERANG,2.0,25.0,0.764,GE15,BN,AZALINA OTHMAN SAID ,21738.0, UMNO,AZALINA OTHMAN SAID ,3374.0,AMANAH,CHE ZAKARIA BIN MOHD SALLEH ,16728.0, PPBM,CIKGU IMAM NIZAR ,5010.0,1.0,0.0,0.0,36153.0,BN-UMNO,GE14,AZALINA BINTI OTHMAN,11417.0,0.83,27021.0,21829.0,,10412.0,UMNO,PPBM,1.0,0.0,0.0,40479.0,36246.0,3590.0,315.0,69.0,102.0,70.0,87.0,20152.0,20327.0,16112.0,24367.0,24411.0,55316.0,2.0,740.0,54574.0,49849.0,0.901,4456.0,0.081,423.0,0.008,219.0,142.0,141.0,86.0,588.0,0.654,15673.0,18283.0,8224.0,2728.0,25231.0,17652.0,9705.0,27959.0,27357.0,57923.0,0.0,2143.0,55780.0,52349.0,4244.0,451.0,224.0,220.0,214.0,221.0,879.0,29673.0,28250.0,26720.0,0.461,31203.0,0.539,1210.0,13191.0,11238.0,6873.0,6149.0,2444.0,2893.0,571.0,241.0,46.0,21.0,20.0,18.0
JOHOR,PARLIMEN,158.0,158 TEBRAU,2.0,44.0,0.759,GE15,PH,JIMMY PUAH WEE TSE ,30767.0, MCA,NICOLE WONG ,83959.0, PKR,JIMMY PUAH WEE TSE ,53239.0, PPBM,MOHAMAD ISA BIN MOHAMAD BASIR ,30720.0,0.0,1.0,0.0,65150.0,PH-PKR,GE14,CHOONG SHIAU YOON,37225.0,0.857,44802.0,27310.0,12098.0,64535.0,MCA,PKR,0.0,1.0,0.0,123033.0,57944.0,48429.0,14228.0,1052.0,498.0,785.0,97.0,61752.0,61281.0,51103.0,71930.0,32718.0,223301.0,20.0,278.0,223003.0,105382.0,0.472,86779.0,0.389,25429.0,0.114,225.0,,,1467.0,5711.0,0.292,47715.0,100576.0,55476.0,19617.0,111091.0,70711.0,21882.0,130708.0,92593.0,244743.0,0.0,295.0,244448.0,116995.0,94362.0,26855.0,221.0,1251.0,2946.0,2113.0,6531.0,123179.0,121564.0,137960.0,0.564,106783.0,0.436,1315.0,11026.0,8668.0,5126.0,5601.0,2074.0,2850.0,391.0,286.0,21.0,21.0,20.0,17.0
JOHOR,PARLIMEN,159.0,159 PASIR GUDANG,2.0,42.0,0.76,GE15,PH,HASSAN ABDUL KARIM ,37369.0, UMNO,NOOR AZLEEN BIN AMBROS ,71233.0, PKR,HASSAN ABDUL KARIM ,39675.0, PPBM,MOHAMAD FARID BIN ABDUL RAZAK ,31558.0,0.0,1.0,0.0,59013.0,PH-PKR,GE14,HASSAN BIN ABDUL KARIM,24726.0,0.858,67314.0,36889.0,6278.0,61615.0,UMNO,PKR,0.0,1.0,0.0,124172.0,60516.0,45980.0,13006.0,964.0,1920.0,1692.0,94.0,62615.0,61557.0,50032.0,74140.0,38857.0,198485.0,26.0,2035.0,196424.0,96187.0,0.485,71713.0,0.361,20238.0,0.102,253.0,,,887.0,10347.0,0.297,45095.0,76942.0,40999.0,13547.0,95716.0,65625.0,23597.0,109263.0,89222.0,210769.0,0.0,1891.0,208878.0,103806.0,74211.0,21000.0,254.0,4812.0,4754.0,1932.0,11752.0,106358.0,104411.0,109915.0,0.521,100854.0,0.479,9124.0,61363.0,40207.0,14301.0,6779.0,2599.0,2849.0,1030.0,301.0,53.0,53.0,49.0,44.0
JOHOR,PARLIMEN,160.0,160 JOHOR BAHRU,2.0,40.0,0.7,GE15,PH,AKMAL NASIR ,27211.0, UMNO,JOHAN ROPI ,43252.0, PKR,AKMAL NASIR ,22075.0, PPBM,MOHTAJ ,16041.0,0.0,1.0,0.0,34365.0,PH-PKR,GE14,AKMAL NASRULLAH BIN MOHD NASIR,19782.0,0.805,46712.0,30270.0,,50052.0,UMNO,PKR,0.0,1.0,0.0,101409.0,53309.0,41671.0,5302.0,611.0,289.0,210.0,17.0,49985.0,51424.0,29721.0,71688.0,39233.0,136368.0,29.0,1993.0,134346.0,73146.0,0.536,53353.0,0.391,8208.0,0.06,40.0,607.0,553.0,461.0,1661.0,0.252,13947.0,41318.0,16279.0,5190.0,50785.0,45784.0,34609.0,55975.0,80393.0,136692.0,0.0,2179.0,134513.0,74545.0,52018.0,8280.0,38.0,523.0,486.0,802.0,1849.0,68398.0,68294.0,51509.0,0.377,85183.0,0.623,7084.0,54330.0,35997.0,14100.0,10374.0,3056.0,4241.0,2126.0,951.0,64.0,64.0,64.0,62.0
JOHOR,PARLIMEN,161.0,161 PULAI,2.0,40.0,0.716,GE15,PH,DATUK SERI SALAHUDDIN AYUB ,31726.0, UMNO,NUR JAZLAN ,64900.0,AMANAH,DATUK SERI SALAHUDDIN AYUB ,20677.0, GERAKAN,LOH KAH YONG ,33174.0,0.0,1.0,0.0,53714.0,PH-AMANAH,GE14,SALAHUDDIN BIN AYUB,28924.0,0.829,47911.0,26523.0,4332.0,55447.0,UMNO,AMANAH,0.0,1.0,0.0,106268.0,51982.0,41656.0,11002.0,592.0,508.0,351.0,177.0,53296.0,52972.0,38647.0,67621.0,36103.0,165313.0,32.0,1120.0,164161.0,75610.0,0.457,66524.0,0.402,20435.0,0.124,310.0,878.0,972.0,584.0,2744.0,0.325,35709.0,63209.0,29936.0,10310.0,72498.0,55471.0,27034.0,82808.0,82505.0,173621.0,0.0,801.0,172820.0,78560.0,70026.0,21959.0,320.0,820.0,959.0,977.0,3076.0,87232.0,86389.0,81658.0,0.47,91963.0,0.53,1774.0,19502.0,20520.0,18017.0,4974.0,2027.0,2207.0,572.0,168.0,27.0,27.0,24.0,19.0
JOHOR,PARLIMEN,162.0,162 ISKANDAR PUTERI,2.0,46.0,0.744,GE15,PH,LIEW CHIN TONG ,36783.0, MCA,DATUK JASON TEOH ,96819.0, DAP,LIEW CHIN TONG ,30078.0, PPBM-BERSEKUTU ,TAN NAM CHA ,60036.0,0.0,1.0,0.0,44791.0,PH-DAP,GE14,LIM KIT SIANG,44864.0,0.859,65016.0,35862.0,,80726.0,MCA,DAP,0.0,1.0,0.0,138299.0,50576.0,68864.0,17270.0,454.0,420.0,417.0,298.0,68593.0,69706.0,54361.0,83938.0,36338.0,222437.0,30.0,915.0,221492.0,82295.0,0.37,104965.0,0.472,31447.0,0.141,462.0,836.0,,610.0,3730.0,0.201,31680.0,86207.0,44590.0,15075.0,104784.0,72710.0,29868.0,119859.0,102578.0,238235.0,0.0,1504.0,236731.0,90209.0,109733.0,33842.0,478.0,823.0,1909.0,1241.0,4451.0,119348.0,118887.0,121910.0,0.512,116325.0,0.488,2611.0,27121.0,21498.0,12460.0,7170.0,2758.0,3381.0,745.0,286.0,38.0,38.0,35.0,30.0
JOHOR,PARLIMEN,163.0,163 KULAI,3.0,44.0,0.769,GE15,PH,TEO NIE CHING ,29506.0, MCA,CHUA JIAN BOON ,65529.0, DAP,TEO NIE CHING ,20218.0, GERAKAN,DATO' TAN ,36023.0,0.0,1.0,0.0,37224.0,PH-DAP,GE14,TEO NIE CHING,32748.0,0.864,36599.0,22564.0,6667.0,55312.0,MCA,DAP,0.0,1.0,0.0,99147.0,34588.0,53583.0,10189.0,314.0,293.0,168.0,12.0,49586.0,49561.0,35733.0,63414.0,28156.0,151247.0,17.0,725.0,150505.0,57523.0,0.38,74155.0,0.49,17586.0,0.116,39.0,783.0,764.0,397.0,1983.0,0.246,28754.0,55404.0,30908.0,10504.0,68065.0,49254.0,23424.0,78569.0,72678.0,160303.0,0.0,700.0,159603.0,62945.0,76258.0,18717.0,46.0,813.0,786.0,738.0,2383.0,80476.0,79827.0,80143.0,0.5,80160.0,0.5,9058.0,65383.0,39641.0,14667.0,8007.0,2887.0,3326.0,1277.0,517.0,56.0,56.0,56.0,49.0
JOHOR,PARLIMEN,164.0,164 PONTIAN,2.0,36.0,0.766,GE15,BN,DATUK SERI AHMAD BIN MASLAN ,23201.0, UMNO,DATUK SERI AHMAD BIN MASLAN ,15901.0, PKR,SHAZWAN ZDAINAL ,17443.0, PPBM,CIKGU ISA BIN AB HAMID ,5758.0,1.0,0.0,0.0,31217.0,BN-UMNO,GE14,AHMAD BIN MASLAN,833.0,0.84,35015.0,21132.0,4295.0,20299.0,UMNO,PPBM,1.0,0.0,0.0,55570.0,37578.0,16728.0,586.0,239.0,375.0,24.0,40.0,27356.0,28214.0,20122.0,35448.0,24019.0,75212.0,6.0,80.0,75126.0,52635.0,0.7,20991.0,0.279,824.0,0.011,456.0,76.0,70.0,160.0,762.0,0.415,25289.0,23123.0,11944.0,3834.0,33270.0,23221.0,14887.0,37104.0,38108.0,76393.0,0.0,66.0,76327.0,54233.0,20531.0,803.0,469.0,70.0,66.0,221.0,826.0,37981.0,38412.0,35089.0,0.459,41304.0,0.541,3076.0,27238.0,21731.0,13808.0,3148.0,1148.0,1262.0,530.0,208.0,20.0,20.0,20.0,18.0
JOHOR,PARLIMEN,165.0,165 TANJUNG PIAI,2.0,27.0,0.78,GE15,BN,WEE JECK SENG ,23593.0, MCA,WEE JECK SENG ,17233.0,0,0,13762.0, PPBM,NAJWAH HALIMAH ,6360.0,1.0,0.0,0.0,32495.0,BN-MCA,GE14,MD FARID BIN MD RAFIK,524.0,0.857,26288.0,20731.0,2962.0,21255.0,MCA,PPBM,0.0,0.0,0.0,53528.0,30196.0,22289.0,544.0,196.0,260.0,37.0,6.0,27023.0,26505.0,19709.0,33819.0,23024.0,70679.0,6.0,304.0,70369.0,41278.0,0.584,28254.0,0.4,745.0,0.011,25.0,129.0,98.0,150.0,402.0,0.46,25575.0,20019.0,11594.0,3710.0,30582.0,22683.0,13704.0,34292.0,36387.0,72384.0,0.0,298.0,72086.0,42897.0,28245.0,765.0,24.0,118.0,93.0,242.0,477.0,36582.0,35802.0,33054.0,0.457,39330.0,0.543,1907.0,20001.0,14984.0,10494.0,7541.0,2945.0,3344.0,906.0,346.0,46.0,46.0,45.0,43.0
